Code,Title,Description
621492,Kidney Dialysis Centers,This U.S. industry comprises establishments with medical staff primarily engaged in providing outpatient kidney or renal dialysis services.
621493,Freestanding Ambulatory Surgical and Emergency Centers,"This U.S. industry comprises establishments with physicians and other medical staff primarily engaged in (1) providing surgical services (e.g., orthoscopic and cataract surgery) on an outpatient basis or (2) providing emergency care services (e.g., setting broken bones, treating lacerations, or tending to patients suffering injuries as a result of accidents, trauma, or medical conditions necessitating immediate medical care) on an outpatient basis.  Outpatient surgical establishments have specialized facilities, such as operating and recovery rooms, and specialized equipment, such as anesthetic or X-ray equipment.

Illustrative Examples:

Freestanding ambulatory surgical centers and clinics
Freestanding trauma centers (except hospitals)
Freestanding emergency medical centers and clinics
Urgent medical care centers and clinics (except hospitals)"
621498,All Other Outpatient Care Centers,"This U.S. industry comprises establishments with medical staff primarily engaged in providing general or specialized outpatient care (except family planning centers, outpatient mental health and substance abuse centers, HMO medical centers, kidney dialysis centers, and freestanding ambulatory surgical and emergency centers).  Centers or clinics of health practitioners with different degrees from more than one industry practicing within the same establishment (i.e., Doctor of Medicine and Doctor of Dental Medicine) are included in this industry.

Illustrative Examples:

Outpatient biofeedback centers and clinics
Outpatient pain therapy centers and clinics
Outpatient community health centers and clinics
Outpatient sleep disorder centers and clinics"
621511,Medical Laboratories,"This U.S. industry comprises establishments known as medical laboratories primarily engaged in providing analytic or diagnostic services, including body fluid analysis, generally to the medical profession or to the patient on referral from a health practitioner.

Illustrative Examples:

Blood analysis laboratories
Medical pathology laboratories
Medical bacteriological laboratories
Medical testing laboratories
Medical forensic laboratories"
621512,Diagnostic Imaging Centers,"This U.S. industry comprises establishments known as diagnostic imaging centers primarily engaged in producing images of the patient generally on referral from a health practitioner.

Illustrative Examples:

Computer tomography (CT-scan) centers
Medical radiological laboratories
Dental or medical X-ray laboratories
Ultrasound imaging centers
Magnetic resonance imaging (MRI) centers"
621610,Home Health Care Services,"This industry comprises establishments primarily engaged in providing skilled nursing services in the home, along with a range of the following: personal care services; homemaker and companion services; physical therapy; medical social services; medications; medical equipment and supplies; counseling; 24-hour home care; occupation and vocational therapy; dietary and nutritional services; speech therapy; audiology; and high-tech care, such as intravenous therapy.

Illustrative Examples:

Home health care agencies
Visiting nurse associations
Home infusion therapy services
In-home hospice care services"
621910,Ambulance Services,"This industry comprises establishments primarily engaged in providing transportation of patients by ground or air, along with medical care.  These services are often provided during a medical emergency but are not restricted to emergencies.  The vehicles are equipped with lifesaving equipment operated by medically trained personnel."
621991,Blood and Organ Banks,"This U.S. industry comprises establishments primarily engaged in collecting, storing, and distributing blood and blood products and storing and distributing body organs."
621999,All Other Miscellaneous Ambulatory Health Care Services,"This U.S. industry comprises establishments primarily engaged in providing ambulatory health care services (except offices of physicians, dentists, and other health practitioners; outpatient care centers; medical and diagnostic laboratories; home health care providers; ambulances; and blood and organ banks).

Illustrative Examples:

Health screening services (except by offices of health practitioners)
Physical fitness evaluation services (except by offices of health practitioners)
Hearing testing services (except by offices of audiologists)
Smoking cessation programs
Pacemaker monitoring services"
622110,General Medical and Surgical Hospitals,"This industry comprises establishments known and licensed as general medical and surgical hospitals primarily engaged in providing diagnostic and medical treatment (both surgical and nonsurgical) to inpatients with any of a wide variety of medical conditions.  These establishments maintain inpatient beds and provide patients with food services that meet their nutritional requirements.  These hospitals have an organized staff of physicians and other medical staff to provide patient care services.  These establishments usually provide other services, such as outpatient services, anatomical pathology services, diagnostic X-ray services, clinical laboratory services, operating room services for a variety of procedures, and pharmacy services."
622210,Psychiatric and Substance Abuse Hospitals,"This industry comprises establishments known and licensed as psychiatric and substance abuse hospitals primarily engaged in providing diagnostic, medical treatment, and monitoring services for inpatients who suffer from mental illness or substance abuse disorders.  The treatment often requires an extended stay in the hospital.  These establishments maintain inpatient beds and provide patients with food services that meet their nutritional requirements.  They have an organized staff of physicians and other medical staff to provide patient care services.  Psychiatric, psychological, and social work services are available at the facility.  These hospitals usually provide other services, such as outpatient services, clinical laboratory services, diagnostic X-ray services, and electroencephalograph services."
622310,Specialty (except Psychiatric and Substance Abuse) Hospitals,"This industry comprises establishments known and licensed as specialty hospitals primarily engaged in providing diagnostic and medical treatment to inpatients with a specific type of disease or medical condition (except psychiatric or substance abuse).  Hospitals providing long-term care for the chronically ill and hospitals providing rehabilitation, restorative, and adjustive services to physically challenged or disabled people are included in this industry.  These establishments maintain inpatient beds and provide patients with food services that meet their nutritional requirements.  They have an organized staff of physicians and other medical staff to provide patient care services.  These hospitals may provide other services, such as outpatient services, diagnostic X-ray services, clinical laboratory services, operating room services, physical therapy services, educational and vocational services, and psychological and social work services."
623110,Nursing Care Facilities (Skilled Nursing Facilities),"This industry comprises establishments primarily engaged in providing inpatient nursing and rehabilitative services.  The care is generally provided for an extended period of time to individuals requiring nursing care.  These establishments have a permanent core staff of registered or licensed practical nurses who, along with other staff, provide nursing and continuous personal care services.

Illustrative Examples:

Convalescent homes or convalescent hospitals (except psychiatric)
Nursing homes
Assisted living facilities for the elderly with nursing care
Rest homes with nursing care
Inpatient care hospices"
623210,Residential Intellectual and Developmental Disability Facilities,"This industry comprises establishments (e.g., group homes, hospitals, intermediate care facilities) primarily engaged in providing residential care services for persons diagnosed with intellectual and developmental disabilities.  These facilities may provide some health care, though the focus is room, board, protective supervision, and counseling."
623220,Residential Mental Health and Substance Abuse Facilities,"This industry comprises establishments primarily engaged in providing residential care and treatment for patients with mental health and substance abuse illnesses.  These establishments provide room, board, supervision, and counseling services.  Although medical services may be available at these establishments, they are incidental to the counseling, mental rehabilitation, and support services offered.  These establishments generally provide a wide range of social services in addition to counseling.

Illustrative Examples:

Alcoholism or drug addiction rehabilitation facilities (except licensed hospitals) 
Psychiatric convalescent homes or hospitals
Mental health halfway houses
Residential group homes for the emotionally disturbed"
623311,Continuing Care Retirement Communities,"This U.S. industry comprises establishments primarily engaged in providing a range of residential and personal care services with on-site nursing care facilities for (1) the elderly and other persons who are unable to fully care for themselves and/or (2) the elderly and other persons who do not desire to live independently.  Individuals live in a variety of residential settings with meals, housekeeping, social, leisure, and other services available to assist residents in daily living.  Assisted living facilities with on-site nursing care facilities are included in this industry."
623312,Assisted Living Facilities for the Elderly,"This U.S. industry comprises establishments primarily engaged in providing residential and personal care services (i.e., without on-site nursing care facilities) for (1) the elderly or other persons who are unable to fully care for themselves and/or (2) the elderly or other persons who do not desire to live independently.  The care typically includes room, board, supervision, and assistance in daily living, such as housekeeping services.

Illustrative Examples:

Assisted living facilities without on-site nursing care facilities
Rest homes without nursing care 
Assisted living facilities for the elderly without nursing care"
623990,Other Residential Care Facilities,"This industry comprises establishments primarily engaged in providing residential care (except residential intellectual and developmental disability facilities, residential mental health and substance abuse facilities, continuing care retirement communities, and assisted living facilities for the elderly).  These establishments also provide supervision and personal care services.

Illustrative Examples:

Boot or disciplinary camps (except correctional) for delinquent youth
Group homes for the hearing or visually impaired
Child group foster homes
Halfway group homes for delinquents or ex-offenders
Delinquent youth halfway group homes
Homes for unwed mothers
Group homes for the disabled without nursing care
Orphanages"
624110,Child and Youth Services,"This industry comprises establishments primarily engaged in providing nonresidential social assistance services for children and youth.  These establishments provide for the welfare of children in such areas as adoption and foster care, drug prevention, life skills training, and positive social development.

Illustrative Examples:

Adoption agencies
Youth centers (except recreational only)
Child guidance organizations
Youth self-help organizations
Foster care placement services"
624120,Services for the Elderly and Persons with Disabilities,"This industry comprises establishments primarily engaged in providing nonresidential social assistance services to improve the quality of life for the elderly, persons diagnosed with intellectual and developmental disabilities, or persons with disabilities.  These establishments provide for the welfare of these individuals in such areas as day care, non-medical home care or homemaker services, social activities, group support, and companionship."
624190,Other Individual and Family Services,"This industry comprises establishments primarily engaged in providing nonresidential individual and family social assistance services (except those specifically directed toward children, the elderly, persons diagnosed with intellectual and developmental disabilities, or persons with disabilities).

Illustrative Examples:

Community action services agencies
Marriage counseling services (except by offices of mental health practitioners)
Crisis intervention centers
Multi-purpose social services centers
Family social services agencies
Self-help organizations (except for disabled persons, the elderly, persons diagnosed with intellectual and developmental disabilities)
Family welfare services
Suicide crisis centers
Hotline centers
Telephone counseling services"
624210,Community Food Services,"This industry comprises establishments primarily engaged in the collection, preparation, and delivery of food for the needy.  Establishments in this industry may also distribute clothing and blankets to the poor.  These establishments may prepare and deliver meals to persons who by reason of age, disability, or illness are unable to prepare meals for themselves; collect and distribute salvageable or donated food; or prepare and provide meals at fixed or mobile locations.  Food banks, meal delivery programs, and soup kitchens are included in this industry."
624221,Temporary Shelters,"This U.S. industry comprises establishments primarily engaged in providing (1) short-term emergency shelter for victims of domestic violence, sexual assault, or child abuse and/or (2) temporary residential shelter for homeless individuals or families, runaway youth, and patients and families caught in medical crises.  These establishments may operate their own shelters or may subsidize housing using existing homes, apartments, hotels, or motels."
624229,Other Community Housing Services,"This U.S. industry comprises establishments primarily engaged in providing one or more of the following community housing services: (1) transitional housing to low-income individuals and families; (2) volunteer construction or repair of low-cost housing, in partnership with the homeowner who may assist in the construction or repair work; and (3) the repair of homes for elderly or disabled homeowners.  These establishments may subsidize housing using existing homes, apartments, hotels, or motels or may require a low-cost mortgage or sweat equity.  These establishments may also provide low-income families with furniture and household supplies."
624230,Emergency and Other Relief Services,"This industry comprises establishments primarily engaged in providing food, shelter, clothing, medical relief, resettlement, and counseling to victims of domestic or international disasters or conflicts (e.g., wars)."
624310,Vocational Rehabilitation Services,"This industry comprises (1) establishments primarily engaged in providing vocational rehabilitation or habilitation services, such as job counseling, job training, and work experience, to unemployed and underemployed persons, persons with disabilities, and persons who have a job market disadvantage because of lack of education, job skill, or experience and (2) establishments primarily engaged in providing training and employment to persons with disabilities.  Vocational rehabilitation job training facilities (except schools) and sheltered workshops (i.e., work experience centers) are included in this industry."
624410,Child Day Care Services,"This industry comprises establishments primarily engaged in providing day care of infants or children.  These establishments generally care for preschool children, but may care for older children when they are not in school and may also offer pre-kindergarten and/or kindergarten educational programs.

Illustrative Examples:

Child day care babysitting services
Nursery schools
Child or infant day care centers
Preschool centers"
711110,Theater Companies and Dinner Theaters,"This industry comprises (1) companies, groups, or theaters primarily engaged in producing the following live theatrical presentations: musicals; operas; plays; and comedy, improvisational, mime, and puppet shows and (2) establishments, commonly known as dinner theaters, engaged in producing live theatrical productions and in providing food and beverages for consumption on the premises.  Theater groups or companies may or may not operate their own theater or other facility for staging their shows.

Illustrative Examples:

Comedy troupes
Opera companies
Live theatrical productions (except dance)
Theatrical stock or repertory companies
Musical theater companies"
711120,Dance Companies,"This industry comprises companies, groups, or theaters primarily engaged in producing all types of live theatrical dance (e.g., ballet, contemporary dance, folk dance) presentations.  Dance companies or groups may or may not operate their own theater or other facility for staging their shows."
711130,Musical Groups and Artists,"This industry comprises (1) groups primarily engaged in producing live musical entertainment (except theatrical musical or opera productions) and (2) independent (i.e., freelance) artists primarily engaged in providing live musical entertainment.  Musical groups and artists may perform in front of a live audience or in a studio, and may or may not operate their own facilities for staging their shows.

Illustrative Examples:

Bands
Musical groups (except theatrical musical groups)
Drum and bugle corps (i.e., drill teams)
Orchestras
Independent musicians or vocalists"
711190,Other Performing Arts Companies,"This industry comprises companies or groups (except theater companies, dance companies, and musical groups and artists) primarily engaged in producing live theatrical presentations.

Illustrative Examples:

Carnival traveling shows
Ice skating companies
Circuses
Magic shows"
711211,Sports Teams and Clubs,"This U.S. industry comprises professional or semiprofessional sports teams or clubs primarily engaged in participating in live sporting events, such as baseball, basketball, football, hockey, soccer, and jai alai games, before a paying audience.  These establishments may or may not operate their own arena, stadium, or other facility for presenting these events."
711212,Racetracks,"This U.S. industry comprises establishments primarily engaged in operating racetracks.  These establishments may also present and/or promote the events, such as auto, dog, and horse races, held in these facilities."
711219,Other Spectator Sports,"This U.S. industry comprises (1) independent athletes, such as professional or semiprofessional golfers, boxers, and race car drivers, primarily engaged in participating in live sporting or racing events before a paying audience; (2) owners of racing participants, such as cars, dogs, and horses, primarily engaged in entering them in racing events or other spectator events; and (3) establishments, such as sports trainers, primarily engaged in providing specialized services required to support participants in sports events or competitions."
711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities","This industry comprises establishments primarily engaged in (1) organizing, promoting, and/or managing live performing arts productions, sports events, and similar events, such as state fairs, county fairs, agricultural fairs, concerts, and festivals, held in facilities that they manage and operate and/or (2) managing and providing the staff to operate arenas, stadiums, theaters, or other related facilities for rent to other promoters."
711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities","This industry comprises promoters primarily engaged in organizing, promoting, and/or managing live performing arts productions, sports events, and similar events, such as state fairs, county fairs, agricultural fairs, concerts, and festivals, in facilities that are managed and operated by others.  Theatrical (except motion picture) booking agencies are included in this industry."
711410,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures","This industry comprises establishments of agents and managers primarily engaged in representing and/or managing creative and performing artists, sports figures, entertainers, and other public figures.  The representation and management includes activities, such as representing clients in contract negotiations; managing or organizing clients’ financial affairs; and generally promoting the careers of their clients.

Illustrative Examples:

Celebrities’ agents or managers
Sports figures’ agents or managers
Literary agents
Talent agents
Modeling agents"
711510,"Independent Artists, Writers, and Performers","This industry comprises independent (i.e., freelance) individuals primarily engaged in performing in artistic productions, in creating artistic and cultural works or productions, or in providing technical expertise necessary for these productions.  This industry also includes athletes and other celebrities exclusively engaged in endorsing products and making speeches or public appearances for which they receive a fee.

Illustrative Examples:

Independent actors or actresses
Independent producers
Independent art restorers
Independent recording technicians
Independent artists (except musical, commercial, or medical)
Independent speakers 
Independent cartoonists
Independent theatrical costume designers
Independent dancers
Independent theatrical lighting technicians
Independent journalists
Independent technical writers"
712110,Museums,"This industry comprises establishments primarily engaged in the preservation and exhibition of objects of historical, cultural, and/or educational value.

Illustrative Examples:

Art galleries (except retail)
Planetariums
Art museums
Science or technology museums
Halls of fame
Wax museums"
712120,Historical Sites,"This industry comprises establishments primarily engaged in the preservation and exhibition of sites, buildings, forts, or communities that describe events or persons of particular historical interest.  Archeological sites, battlefields, historical ships, and pioneer villages are included in this industry."
712130,Zoos and Botanical Gardens,"This industry comprises establishments primarily engaged in the preservation and exhibition of live plant and animal life displays.

Illustrative Examples:

Aquariums
Wild animal parks
Arboreta
Zoological gardens
Aviaries"
712190,Nature Parks and Other Similar Institutions,"This industry comprises establishments primarily engaged in the preservation and exhibition of natural areas or settings.

Illustrative Examples:

Bird or wildlife sanctuaries
Natural wonder tourist attractions (e.g., caverns, waterfalls)
Conservation areas
Nature centers or preserves
National parks"
713110,Amusement and Theme Parks,"This industry comprises establishments, known as amusement or theme parks, primarily engaged in operating a variety of attractions, such as mechanical rides, water rides, games, shows, theme exhibits, refreshment stands, and picnic grounds.  These establishments may lease space to others on a concession basis."
713120,Amusement Arcades,"This industry comprises establishments primarily engaged in operating amusement (except gambling, billiard, or pool) arcades and parlors."
713210,Casinos (except Casino Hotels),"This industry comprises establishments primarily engaged in operating gambling facilities that offer table wagering games along with other gambling activities, such as slot machines and sports betting.  These establishments often provide food and beverage services.  Included in this industry are floating casinos (i.e., gambling cruises, riverboat casinos)."
713290,Other Gambling Industries,"This industry comprises establishments primarily engaged in operating gambling facilities (except casinos or casino hotels) or providing gambling services.

Illustrative Examples:

Bingo, off-track betting, or slot machine parlors
Coin-operated gambling device concession operators (i.e., supplying and servicing in others’ facilities)
Bookmakers
Lottery ticket sales agents (except retail stores)
Card rooms (e.g., poker rooms)"
713910,Golf Courses and Country Clubs,"This industry comprises (1) establishments primarily engaged in operating golf courses (except miniature) and (2) establishments primarily engaged in operating golf courses, along with dining facilities and other recreational facilities that are known as country clubs.  These establishments often provide food and beverage services, equipment rental services, and golf instruction services."
713920,Skiing Facilities,"This industry comprises establishments engaged in (1) operating downhill, cross country, or related skiing areas and/or (2) operating equipment, such as ski lifts and tows.  These establishments often provide food and beverage services, equipment rental services, and ski instruction services.  Four season resorts without accommodations are included in this industry."
713930,Marinas,"This industry comprises establishments, commonly known as marinas, engaged in operating docking and/or storage facilities for pleasure craft owners, with or without one or more related activities, such as retailing fuel and marine supplies; and repairing, maintaining, or renting pleasure boats."
713940,Fitness and Recreational Sports Centers,"This industry comprises establishments primarily engaged in operating fitness and recreational sports facilities featuring exercise and other active physical fitness conditioning or recreational sports activities, such as swimming, skating, or racquet sports.

Illustrative Examples:

Aerobic dance or exercise centers
Ice or roller skating rinks
Gymnasiums
Physical fitness centers
Handball, racquetball, or tennis club facilities
Swimming or wave pools"
713950,Bowling Centers,This industry comprises establishments engaged in operating bowling centers.  These establishments often provide food and beverage services.
713990,All Other Amusement and Recreation Industries,"This industry comprises establishments (except amusement parks and arcades; gambling industries; golf courses and country clubs; skiing facilities; marinas; fitness and recreational sports centers; and bowling centers) primarily engaged in providing recreational and amusement services.

Illustrative Examples:

Amusement ride or coin-operated nongambling amusement device concession operators (i.e., 
supplying and servicing in others’ facilities)
Miniature golf courses
Archery or shooting ranges
Recreational day camps (except instructional)
Billiard or pool parlors
Recreational or youth sports teams 
Boating clubs (without marinas)
Recreational sports clubs (i.e., sports teams) not operating sports facilities
Dance halls
Riding stables"
721110,Hotels (except Casino Hotels) and Motels,"This industry comprises establishments primarily engaged in providing short-term lodging in facilities known as hotels, motor hotels, resort hotels, and motels.  The establishments in this industry may offer food and beverage services, recreational services, conference rooms, convention services, laundry services, parking, and other services."
721120,Casino Hotels,"This industry comprises establishments primarily engaged in providing short-term lodging in hotel facilities with a casino on the premises.  The casino on premises includes table wagering games and may include other gambling activities, such as slot machines and sports betting.  These establishments generally offer a range of services and amenities, such as food and beverage services, entertainment, valet parking, swimming pools, and conference and convention facilities."
721191,Bed-and-Breakfast Inns,This U.S. industry comprises establishments primarily engaged in providing short-term lodging in facilities known as bed-and-breakfast inns.  These establishments provide short-term lodging in private homes or small buildings converted for this purpose.  Bed-and-breakfast inns are characterized by a highly personalized service and inclusion of a full breakfast in the room rate.
721199,All Other Traveler Accommodation,"This U.S. industry comprises establishments primarily engaged in providing short-term lodging (except hotels, motels, casino hotels, and bed-and-breakfast inns).

Illustrative Examples:

Guest houses
Tourist homes
Housekeeping cabins and cottages
Youth hostels"
721211,RV (Recreational Vehicle) Parks and Campgrounds,"This U.S. industry comprises establishments primarily engaged in operating sites to accommodate campers and their equipment, including tents, tent trailers, travel trailers, and RVs (recreational vehicles).  These establishments may provide access to facilities, such as washrooms, laundry rooms, recreation halls, playgrounds, stores, and snack bars."
721214,Recreational and Vacation Camps (except Campgrounds),"This U.S. industry comprises establishments primarily engaged in operating overnight recreational camps, such as children's camps, family vacation camps, hunting and fishing camps, and outdoor adventure retreats, that offer trail riding, white water rafting, hiking, and similar activities.  These establishments provide accommodation facilities, such as cabins and fixed campsites, and other amenities, such as food services, recreational facilities and equipment, and organized recreational activities.

Illustrative Examples:

Fishing camps with accommodation facilities
Dude ranches
Vacation camps (except campgrounds, day, instructional)
Hunting camps with accommodation facilities
Wilderness camps
Outdoor adventure retreats with accommodation facilities"
721310,"Rooming and Boarding Houses, Dormitories, and Workers' Camps","This industry comprises establishments primarily engaged in operating rooming and boarding houses and similar facilities, such as fraternity houses, sorority houses, off campus dormitories, residential clubs, and workers' camps.  These establishments provide temporary or longer-term accommodations, which, for the period of occupancy, may serve as a principal residence.  These establishments also may provide complementary services, such as housekeeping, meals, and laundry services.

Illustrative Examples:

Dormitories (off campus)
Sorority houses
Fraternity houses
Workers' camps
Rooming houses"
722310,Food Service Contractors,"This industry comprises establishments primarily engaged in providing food services at institutional, governmental, commercial, or industrial locations of others based on contractual arrangements with these types of organizations for a specified period of time.  The establishments of this industry provide food services for the convenience of the contracting organization or the contracting organization's customers.  The contractual arrangement of these establishments with contracting organizations may vary by type of facility operated (e.g., cafeteria, restaurant, fast-food eating place), revenue sharing, cost structure, and personnel provided.  Management staff is always provided by food service contractors.

Illustrative Examples:

Airline food service contractors
Food concession contractors (e.g., at sporting, entertainment, convention facilities)
Cafeteria food service contractors (e.g., at schools, hospitals, government offices)"
722320,Caterers,"This industry comprises establishments primarily engaged in providing single event-based food services.  These establishments generally have equipment and vehicles to transport meals and snacks to events and/or prepare food at an off-premise site.  Banquet halls with catering staff are included in this industry.  Examples of events catered by establishments in this industry are graduation parties, wedding receptions, business or retirement luncheons, and trade shows."
722330,Mobile Food Services,"This industry comprises establishments primarily engaged in preparing and serving meals and snacks for immediate consumption from motorized vehicles or nonmotorized carts.  The establishment is the central location from which the caterer route is serviced, not each vehicle or cart.  Included in this industry are establishments primarily engaged in providing food services from vehicles, such as hot dog carts and ice cream trucks.

Illustrative Examples:

Ice cream truck vendors
Mobile food concession stands
Mobile canteens
Mobile refreshment stands
Mobile food carts
Mobile snack stands"
722410,Drinking Places (Alcoholic Beverages),"This industry comprises establishments known as bars, taverns, nightclubs, or drinking places primarily engaged in preparing and serving alcoholic beverages for immediate consumption.  These establishments may also provide limited food services."
722511,Full-Service Restaurants,"This U.S. industry comprises establishments primarily engaged in providing food services to patrons who order and are served while seated (i.e., waiter/waitress service) and pay after eating.  These establishments may provide this type of food service to patrons in combination with selling alcoholic beverages, providing carryout services, or presenting live nontheatrical entertainment."
722513,Limited-Service Restaurants,"This U.S. industry comprises establishments primarily engaged in providing food services (except snack and nonalcoholic beverage bars) where patrons generally order or select items and pay before eating.  Food and drink may be consumed on premises, taken out, or delivered to the customer's location.  Some establishments in this industry may provide these food services in combination with selling alcoholic beverages.

Illustrative Examples:

Delicatessen restaurants
Pizza delivery shops
Family restaurants, limited-service
Takeout eating places
Fast-food restaurants
Fast casual restaurants
Takeout sandwich shops
Limited-service pizza parlors"
722514,"Cafeterias, Grill Buffets, and Buffets","This U.S. industry comprises establishments, known as cafeterias, grill buffets, or buffets, primarily engaged in preparing and serving meals for immediate consumption using cafeteria-style or buffet serving equipment, such as steam tables, refrigerated areas, display grills, and self-service nonalcoholic beverage dispensing equipment.  Patrons select from food and drink items on display in a continuous cafeteria line or from buffet stations."
722515,Snack and Nonalcoholic Beverage Bars,"This U.S. industry comprises establishments primarily engaged in (1) preparing and/or serving a specialty snack, such as ice cream, frozen yogurt, cookies, or popcorn, or (2) serving nonalcoholic beverages, such as coffee, juices, or sodas for consumption on or near the premises.  These establishments may carry and sell a combination of snack, nonalcoholic beverage, and other related products (e.g., coffee beans, mugs, coffee makers) but generally promote and sell a unique snack or nonalcoholic beverage.

Illustrative Examples:

Beverage bars
Carryout service doughnut shops with on-premises baking
Carryout service bagel shops with on-premises baking
Carryout service pretzel shops with on-premises baking
Carryout service cookie shops with on-premises baking
Coffee shops, on-premises brewing
Ice cream parlors"
811111,General Automotive Repair,"This U.S. industry comprises establishments primarily engaged in providing (1) a wide range of mechanical and electrical repair and maintenance services for automotive vehicles, such as passenger cars, trucks, and vans, and all trailers or (2) engine repair and replacement.

Illustrative Examples:

Automobile repair garages (except gasoline service stations)
General automotive repair shops
Automotive engine repair and replacement shops"
811112,Automotive Exhaust System Repair,"This U.S. industry comprises establishments primarily engaged in replacing or repairing exhaust systems of automotive vehicles, such as passenger cars, trucks, and vans.

Illustrative Examples:

Automotive exhaust system replacement and repair shops
Automotive muffler replacement and repair shops"
811113,Automotive Transmission Repair,"This U.S. industry comprises establishments primarily engaged in replacing or repairing transmissions of automotive vehicles, such as passenger cars, trucks, and vans."
811118,Other Automotive Mechanical and Electrical Repair and Maintenance,"This U.S. industry comprises establishments primarily engaged in providing specialized mechanical or electrical repair and maintenance services (except engine repair and replacement, exhaust systems repair, and transmission repair) for automotive vehicles, such as passenger cars, trucks, and vans, and all trailers.

Illustrative Examples:

Automotive brake repair shops
Automotive radiator repair shops
Automotive electrical repair shops
Automotive tune-up shops"
811121,"Automotive Body, Paint, and Interior Repair and Maintenance","This U.S. industry comprises establishments primarily engaged in repairing or customizing automotive vehicles, such as passenger cars, trucks, and vans, and all trailer bodies and interiors; and/or painting automotive vehicles and trailer bodies.

Illustrative Examples:

Automotive body shops
Automotive body conversion services
Automotive upholstery shops
Automotive paint shops"
811122,Automotive Glass Replacement Shops,"This U.S. industry comprises establishments primarily engaged in replacing, repairing, and/or tinting automotive vehicle glass, such as passenger car, truck, and van glass."
811191,Automotive Oil Change and Lubrication Shops,"This U.S. industry comprises establishments primarily engaged in changing motor oil and lubricating the chassis of automotive vehicles, such as passenger cars, trucks, and vans."
811192,Car Washes,"This U.S. industry comprises establishments primarily engaged in cleaning, washing, and/or waxing automotive vehicles, such as passenger cars, trucks, and vans, and trailers.

Illustrative Examples:

Automotive detail shops
Mobile car and truck washes
Car washes"
811198,All Other Automotive Repair and Maintenance,"This U.S. industry comprises establishments primarily engaged in providing automotive repair and maintenance services (except mechanical and electrical repair and maintenance; body, paint, interior, and glass repair; motor oil change and lubrication; and car washing) for automotive vehicles, such as passenger cars, trucks, and vans, and all trailers.

Illustrative Examples:

Automotive air-conditioning repair shops
Automotive tire repair (except retreading) shops
Automotive rustproofing and undercoating shops"
811211,Consumer Electronics Repair and Maintenance,"This U.S. industry comprises establishments primarily engaged in repairing and maintaining consumer electronics, such as televisions, stereos, speakers, video recorders, CD and DVD players, radios, and cameras, without retailing new consumer electronics."
811212,Computer and Office Machine Repair and Maintenance,"This U.S. industry comprises establishments primarily engaged in repairing and maintaining computers and office machines without retailing new computers and office machines, such as photocopying machines; computer terminals, storage devices, and printers; and CD-ROM drives."
811213,Communication Equipment Repair and Maintenance,"This U.S. industry comprises establishments primarily engaged in repairing and maintaining communication equipment without retailing new communication equipment, such as telephones, fax machines, communications transmission equipment, and two-way radios."
811219,Other Electronic and Precision Equipment Repair and Maintenance,"This U.S. industry comprises establishments primarily engaged in repairing and maintaining (without retailing) electronic and precision equipment (except consumer electronics, computers and office machines, and communications equipment).  Establishments in this industry repair and maintain equipment, such as medical diagnostic imaging equipment, measuring and surveying instruments, laboratory instruments, and radar and sonar equipment."
811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,"This industry comprises establishments primarily engaged in the repair and maintenance of commercial and industrial machinery and equipment.  Establishments in this industry either sharpen/install commercial and industrial machinery blades and saws or provide welding (e.g., automotive, general) repair services; or repair agricultural and other heavy and industrial machinery and equipment (e.g., forklifts and other material handling equipment, machine tools, commercial refrigeration equipment, construction equipment, and mining machinery)."
811411,Home and Garden Equipment Repair and Maintenance,"This U.S. industry comprises establishments primarily engaged in repairing and servicing home and garden equipment without retailing new home and garden equipment, such as lawnmowers, handheld power tools, edgers, snowblowers, leaf blowers, and trimmers."
811412,Appliance Repair and Maintenance,"This U.S. industry comprises establishments primarily engaged in repairing and servicing household appliances without retailing new appliances, such as refrigerators, stoves, washing machines, clothes dryers, and room air-conditioners."
811420,Reupholstery and Furniture Repair,This industry comprises establishments primarily engaged in one or more of the following: (1) reupholstering furniture; (2) refinishing furniture; (3) repairing furniture; and (4) repairing and restoring furniture.
811430,Footwear and Leather Goods Repair,"This industry comprises establishments primarily engaged in repairing footwear and/or repairing other leather or leather-like goods without retailing new footwear and leather or leather-like goods, such as handbags and briefcases."
811490,Other Personal and Household Goods Repair and Maintenance,"This industry comprises establishments primarily engaged in repairing and servicing personal or household-type goods without retailing new personal or household-type goods (except home and garden equipment, appliances, furniture, and footwear and leather goods). Establishments in this industry repair items, such as garments; watches; jewelry; musical instruments; bicycles and motorcycles; and motorboats, canoes, sailboats, and other recreational boats."
812111,Barber Shops,"This U.S. industry comprises establishments known as barber shops or men's hair stylist shops primarily engaged in cutting, trimming, and styling men's and boys' hair; and/or shaving and trimming men's beards."
812112,Beauty Salons,"This U.S. industry comprises establishments (except those known as barber shops or men's hair stylist shops) primarily engaged in one or more of the following: (1) cutting, trimming, shampooing, coloring, waving, or styling hair; (2) providing facials; and (3) applying makeup (except permanent makeup).

Illustrative Examples:

Beauty parlors or shops
Facial salons or shops
Combined beauty and barber shops
Hairdressing salons or shops
Cosmetology salons or shops
Unisex or women's hair stylist shops"
